sex age height weight bmi
0 232 170.1 62.1 21.46
0 237 170.4 62.24 21.44
0 196 188.5 106.6 30
1 196 156.9 60 24.37
1 39 90 13.3 16.42
1 228 174.6 99.3 32.57
0 87 125.5 25 15.87
1 222 155.5 46.6 19.27
1 240 167.4 73.5 26.23
1 106 130.4 26.4 15.53
1 33 90.3 12.04 14.77
0 211 161.7 62.9 24.06
0 48 102.4 16 15.26
0 220 173.2 58.4 19.47
1 201 170.7 51.9 17.81
0 204 172.2 69.2 23.34
0 152 153.9 55.04 23.24
1 115 141.8 29.2 14.52
1 161 159 74.9 29.63
0 70 117.8 20.24 14.59
1 65 116.1 18.7 13.87
0 102 118.6 19.9 14.15
0 145 157.3 46.9 18.95
1 58 102.8 13.8 13.06
0 122 146.5 39.7 18.5
0 208 179.7 80.1 24.8
1 232 156.9 56.4 22.91
1 202 162.1 55.6 21.16
1 204 182.3 149 44.83
0 26 84.6 11.9 16.63
0 64 108.4 17.8 15.15
0 165 160.5 47 18.25
1 204 165.4 47 17.18
0 150 156.5 73.2 29.89
0 82 120.5 23.4 16.12
1 41 102.2 16 15.32
0 174 176.8 58.4 18.68
0 208 189.9 79.2 21.96
0 151 152.3 58.5 25.22
1 173 168.6 63.4 22.3
0 128 141 36.3 18.26
1 32 90.3 13.9 17.05
0 235 175.3 108.3 35.24
1 43 94 15.8 17.88
1 210 169.3 69 24.07
0 122 143.4 34.2 16.63
1 141 157.1 47.9 19.41
1 69 117.2 19.9 14.49
1 156 147.2 40.8 18.83
0 34 89.6 12.9 16.07
0 159 160.9 75.4 29.12
1 209 150.8 55.94 24.6
1 203 168 89.5 31.71
1 98 110 18.8 15.54
0 186 167 50.8 18.22
1 181 165.6 68.7 25.05
0 154 150.6 42.4 18.69
1 181 167 50.4 18.07
1 91 119.1 21.6 15.23
1 237 164.2 56.1 20.81
1 226 152.9 62.6 26.78
0 149 137 29.4 15.66
0 197 166.3 104 37.61
0 224 171.4 59.5 20.25
1 229 165.2 64.2 23.52
1 203 169.4 51 17.77
1 240 165.4 63.1 23.07
1 168 149.6 51.24 22.9
1 44 99.9 15.6 15.63
1 147 140.9 26.9 13.55
1 240 170 85.6 29.62
0 215 168.6 78 27.44
1 30 90.1 12 14.78
1 63 113.4 22.7 17.65
1 222 160.2 85.2 33.2
1 58 106.6 17.9 15.75
1 163 152.8 54.4 23.3
1 169 160.6 50.54 19.59
1 187 161.3 81.5 31.32
1 158 160.9 41.4 15.99
0 181 177 94.4 30.13
1 231 161.8 57.4 21.93
1 170 163.3 37.7 14.14
0 125 133.9 34.3 19.13
0 104 137.8 34.1 17.96
0 221 181.1 55.6 16.95
1 185 158.4 66.2 26.38
0 161 148.7 42.8 19.36
1 229 159.3 66.6 26.24
0 176 153.3 71.9 30.59
0 200 173.4 128.2 42.64
1 186 162 56.9 21.68
1 29 86 11.6 15.68
0 232 163.8 78.2 29.15
1 192 176 87.8 28.34
1 191 164.3 83 30.75
0 227 176.3 65.8 21.17
0 225 159.3 51.2 20.18
1 42 93.6 14.2 16.21
0 211 182.4 58.1 17.46
1 152 159.7 52.2 20.47
1 151 151.2 59.5 26.03
0 143 143.3 31.5 15.34
0 60 103.8 18.1 16.8
1 154 150.1 47.8 21.22
0 178 173.5 120.7 40.1
0 51 109.2 18.5 15.51
0 65 111.6 20.9 16.78
0 167 176 81.5 26.31
0 183 164.4 69 25.53
0 149 154.6 40.3 16.86
0 133 146.5 35.6 16.59
1 43 105.1 20.7 18.74
0 155 149.2 35.9 16.13
0 207 177.2 64.3 20.48
1 58 114.5 28.1 21.43
0 115 132.4 22.7 12.95
1 186 173.7 85 28.17
1 222 160.6 55.8 21.63
0 186 170.3 61 21.03
0 27 89.5 13.8 17.23
0 56 104.1 16.8 15.5
0 206 174.1 93.8 30.95
0 167 174.6 64.9 21.29
1 84 116 27.6 20.51
0 206 170.2 67.5 23.3
1 208 156.9 60.1 24.41
1 146 151.7 45.7 19.86
1 79 114.8 22.3 16.92
0 99 144.8 52.4 24.99
0 210 178.4 67.1 21.08
0 200 163.4 67.3 25.21
1 225 162.5 66.9 25.33
0 232 175.2 79.5 25.9
0 51 100.4 16.9 16.77
1 173 158.7 61.6 24.46
1 229 161.5 82.4 31.59
1 163 170.1 65.3 22.57
0 90 125.7 25.5 16.14
0 116 125.6 26.5 16.8
1 85 127.7 29.6 18.15
0 135 144.8 34 16.22
1 39 97.1 17.2 18.24
0 158 147.6 36.5 16.75
0 99 126.8 29.7 18.47
0 93 122.6 22.8 15.17
0 25 85.7 12.4 16.88
0 175 174.4 62.6 20.58
0 226 181.9 75.64 22.86
1 123 139.1 32.2 16.64
0 218 179.6 68.9 21.36
1 235 159.8 63.5 24.87
0 132 146.8 51.5 23.9
0 176 180.8 82.9 25.36
1 172 150.9 60.8 26.7
0 126 133.4 30.7 17.25
0 108 140.9 36.6 18.44
1 161 169.9 67.3 23.31
0 151 157.8 56.5 22.69
0 170 172.6 54.2 18.19
0 153 156.2 39.9 16.35
0 59 111.5 19.4 15.6
1 152 157.1 42.5 17.22
1 148 154.1 74.2 31.25
0 237 171.3 61.2 20.86
1 105 131.5 33.7 19.49
0 224 172.8 65.4 21.9
1 183 161 81.24 31.34
1 123 135.4 25 13.64
0 155 160.6 64.5 25.01
1 196 162.8 84.2 31.77
0 190 174.3 71.6 23.57
0 186 176.8 57.8 18.49
0 64 109.5 17.3 14.43
0 145 148.8 31 14
0 191 169.4 67 23.35
1 208 155.8 46.6 19.2
0 185 164.2 56.4 20.92
0 35 91.1 13.2 15.91
0 181 148 46.5 21.23
0 207 175.4 108.6 35.3
0 165 166.7 85.3 30.7
1 208 158.2 51.1 20.42
1 97 137.4 30.9 16.37
0 113 146.7 40.4 18.77
1 174 159.3 60.8 23.96
0 144 153.9 49 20.69
0 57 102.5 16.9 16.09
1 206 164.5 84.5 31.23
0 216 173.1 74.5 24.86
1 33 94.9 14.8 16.43
0 203 179.3 54.7 17.01
1 204 153.4 89.1 37.86
0 59 118 22.4 16.09
0 201 167.3 74.84 26.74
1 218 171 63.7 21.78
1 214 158.1 65.1 26.04
0 179 173.8 50.9 16.85
0 198 174.1 73.5 24.25
0 183 175.1 87.5 28.54
1 168 161.5 56.7 21.74
0 183 165.5 94.6 34.54
1 25 87.2 12.74 16.75
0 164 166.5 60.2 21.72
1 47 98.6 18.8 19.34
1 194 165.7 90.3 32.89
0 33 99.7 15.3 15.39
1 97 132.2 32.7 18.71
1 210 154.9 48.1 20.05
1 232 162.3 57.1 21.68
1 158 165.5 57.2 20.88
1 199 165.5 60.5 22.09
1 94 120.6 25.64 17.63
0 105 127.1 25.3 15.66
0 146 158.3 58.2 23.23
1 160 164.6 60.5 22.33
0 158 159.7 52 20.39
0 175 158.3 50.2 20.03
0 62 104.8 15.2 13.84
1 159 158.3 54.9 21.91
1 63 109 19.4 16.33
0 139 151.7 38.2 16.6
0 171 175.5 89 28.9
0 179 171.2 83.7 28.56
0 36 96.5 18.94 20.34
1 183 160.3 70.2 27.32
0 54 102 17.5 16.82
1 217 163.1 68.6 25.79
1 189 167.3 67.3 24.04
1 150 154.7 43.8 18.3
0 189 173.1 54.4 18.16
1 51 113 20.5 16.05
1 124 144.4 35.3 16.93
1 130 128.1 28.4 17.31
0 117 137.2 42 22.31
0 206 168.3 67.24 23.74
1 37 89.8 12.6 15.62
1 194 165 82.7 30.38
1 180 160.5 75.2 29.19
1 231 165.8 49 17.82
0 81 122.1 22.1 14.82
0 165 163.3 87.1 32.66
1 87 129.6 43.8 26.08
1 224 165.8 62.6 22.77
1 54 102.3 15.3 14.62
1 67 117.3 22.3 16.21
0 176 179.6 121 37.51
0 73 116.9 21 15.37
1 187 156.7 77.5 31.56
0 103 128 28.8 17.58
0 131 142.1 36.4 18.03
0 236 175.7 66.1 21.41
1 96 129.8 33.5 19.88
0 180 178.1 58.6 18.47
1 130 130.1 45.1 26.65
1 178 154.2 58 24.39
0 214 166.7 68 24.47
0 101 130.7 28.6 16.74
1 118 139.7 35.5 18.19
0 204 170.6 83.24 28.6
1 217 145.9 47.2 22.17
0 235 178.5 73.4 23.04
1 72 116 22.3 16.57
1 220 163.3 51.4 19.27
1 133 145.7 45.1 21.25
0 78 109.4 16.4 13.7
1 171 150.7 62.9 27.7
0 187 178.4 65.4 20.55
0 231 164.8 72.4 26.66
1 233 167.6 53.7 19.12
1 31 92.4 15.1 17.69
0 232 168.3 57.7 20.37
0 147 155.7 52.7 21.74
1 174 164.4 50.5 18.68
1 71 110.6 16.5 13.49
0 231 182.7 73.6 22.05
0 171 172.9 48.7 16.29
0 190 159.5 49.9 19.61
1 134 145.9 42.6 20.01
0 160 151.7 40.2 17.47
1 223 169.8 70.4 24.42
0 25 88.9 12.6 15.94
0 176 168.8 59 20.71
1 194 159.5 44.6 17.53
0 227 169.9 59.9 20.75
1 205 156.4 54.1 22.12
1 205 157.8 65.3 26.22
1 179 163.7 70.3 26.23
1 31 89.6 12.3 15.32
0 149 174.7 47.8 15.66
0 149 152.5 76.1 32.72
0 148 156 36.6 15.04
1 129 159.7 67.2 26.35
1 66 116.7 20.4 14.98
0 98 137.1 49.3 26.23
0 179 168.8 52.5 18.43
1 158 161.4 84.44 32.41
1 54 101.5 16.8 16.31
1 206 153.4 50.1 21.29
0 112 141.5 28.5 14.23
0 187 168 64 22.68
0 63 104.7 16.3 14.87
1 175 155.9 47.1 19.38
1 136 150.4 39.5 17.46
0 144 170.3 50.8 17.52
1 221 168.3 69.3 24.47
0 28 87.8 12.14 15.75
1 166 150.6 40.1 17.68
1 199 164.1 51.84 19.25
0 148 162.1 56 21.31
0 160 160.1 48.4 18.88
0 133 153.9 75.3 31.79
1 123 155.8 49.9 20.56
1 176 153.2 63.7 27.14
1 85 122 23.4 15.72
0 109 143.5 62 30.11
0 170 169.9 66 22.86
1 238 159.9 67.5 26.4
1 153 160.2 47.1 18.35
0 57 111.2 18.8 15.2
1 37 95.7 14.7 16.05
1 147 158.8 51.8 20.54
0 38 94.4 14.8 16.61
1 59 106.2 19.04 16.88
1 224 172 123.2 41.64
0 53 105.6 17.6 15.78
1 136 150.5 64.9 28.65
1 236 161 48.5 18.71
1 233 157.1 53.24 21.57
1 186 158 48.4 19.39
1 228 157.7 59.9 24.09
0 145 159 53.2 21.04
1 236 173.3 71.9 23.94
0 152 168.8 49.4 17.34
0 66 124.4 26.1 16.87
0 220 183.9 70.9 20.96
1 73 110.2 19.7 16.22
1 183 148.2 50.3 22.9
0 61 108.5 18.4 15.63
0 188 166.7 61.4 22.1
1 228 156.6 84.2 34.33
1 61 102.8 15.2 14.38
0 232 179.4 114.6 35.61
0 55 108.8 20.7 17.49
0 233 186.5 95.6 27.49
1 205 161.3 87.4 33.59
0 126 155.9 70.8 29.13
0 123 146.9 37.1 17.19
0 180 164.7 58.5 21.57
0 176 164.8 94.5 34.8
1 119 137.2 27.6 14.66
0 216 186.2 71.1 20.51
0 63 115.1 22 16.61
0 191 176.8 84.1 26.9
0 44 100.4 18.74 18.59
0 206 179.7 126 39.02
0 179 174.4 99.6 32.75
1 33 88.7 11.3 14.36
1 145 148.1 63.6 29
1 178 167.4 81.8 29.19
1 126 146.1 54.2 25.39
0 238 160.1 61.3 23.92
0 211 175.1 71.04 23.17
0 225 179.3 110.2 34.28
0 214 173.5 71.5 23.75
0 143 148.1 32.5 14.82
1 84 115.8 17.9 13.35
1 99 116.2 18.5 13.7
1 111 145 53.2 25.3
0 189 167.8 77.9 27.67
1 172 151.9 53.3 23.1
1 160 161.8 59.5 22.73
0 214 166.6 61.9 22.3
0 230 183.9 95.3 28.18
1 161 169 46 16.11
0 121 141.2 33.6 16.85
1 160 161.2 77 29.63
1 50 105 15.9 14.42
1 198 151 50.9 22.32
1 216 166.6 60.2 21.69
0 135 144.4 37.1 17.79
1 68 119.8 19.8 13.8
1 29 86.8 12.7 16.86
1 222 158.8 56.4 22.37
0 197 175.2 87.7 28.57
0 161 163.7 54.9 20.49
1 197 161.6 68.9 26.38
0 178 177.8 74.5 23.57
0 201 182.5 58.6 17.59
0 194 164.7 47.1 17.36
1 210 164.6 62.9 23.22
1 98 121.2 27.5 18.72
1 210 168.3 68.6 24.22
1 221 164.5 63.1 23.32
0 57 109.3 17.9 14.98
1 213 163.4 83.6 31.31
0 144 148.9 60.2 27.15
1 156 155.2 62.5 25.95
1 63 98 12.6 13.12
1 151 153.1 56 23.89
1 219 157.1 51 20.66
0 130 146.4 52.84 24.65
1 107 132.3 30.2 17.25
1 53 102.7 22.4 21.24
0 211 169.8 75.4 26.15
1 37 97.8 13 13.59
0 104 131.3 27 15.66
0 188 177.9 54 17.06
1 191 167.8 67.7 24.04
0 99 143.2 36.4 17.75
1 182 153.3 45.7 19.45
0 29 88.3 12.2 15.65
0 28 90.1 13.7 16.88
0 213 168.1 63.64 22.52
1 190 165.2 85.5 31.33
0 62 113.4 22 17.11
1 161 154.3 55.5 23.31
0 129 147.8 50.7 23.21
0 55 106 17.2 15.31
1 151 160.6 51.7 20.04
1 152 145.1 47.1 22.37
1 224 151.7 51.2 22.25
1 222 160 54.3 21.21
0 153 159.2 66 26.04
1 97 134.1 36 20.02
1 92 125.6 31.8 20.16
0 145 165.3 57.9 21.19
0 29 89.4 12 15.01
0 95 130 25.6 15.15
0 31 99.4 15.8 15.99
1 113 141.5 44.6 22.28
0 167 150 35.24 15.66
1 212 159 61.3 24.25
1 210 164.4 65.5 24.23
1 215 167.3 65.6 23.44
0 37 93.4 12.4 14.21
1 236 159.8 60 23.5
0 205 185.4 95.6 27.81
0 142 140.1 32.8 16.71
0 184 177.3 100.4 31.94
0 183 166.8 55 19.77
1 133 139.1 27.4 14.16
0 148 151 39.1 17.15
0 27 92.5 13.7 16.01
0 100 133.7 29.3 16.39
0 43 95.9 14.5 15.77
0 229 174 79.4 26.23
0 214 173.4 84.94 28.25
0 65 110.2 18.8 15.48
1 172 163.6 54.9 20.51
1 25 92.8 15.7 18.23
1 165 162 48.5 18.48
0 58 104 19.6 18.12
0 87 122.2 25.2 16.88
0 38 96.4 13.5 14.53
1 158 155.1 48 19.95
0 142 146.1 50.8 23.8
1 192 145.9 70.3 33.03
0 31 94 15.5 17.54
0 82 116.5 21.7 15.99
1 89 117.4 24.9 18.07
0 110 144.7 49 23.4
0 59 120.2 39.5 27.34
0 53 99.5 15.2 15.35
0 158 152.5 39.1 16.81
1 161 148.1 50.7 23.12
1 188 155 61.74 25.7
0 224 173.2 57.7 19.23
1 220 164.1 67.1 24.92
0 87 124.8 25.8 16.56
1 45 102.1 15.4 14.77
0 26 90.4 14.8 18.11
1 201 159.5 46.8 18.4
0 157 156.8 50.1 20.38
1 232 163.7 56.5 21.08
1 145 145.3 35.3 16.72
1 116 139.4 31.5 16.21
1 174 153.2 48.8 20.79
0 88 128.1 30.7 18.71
0 230 173.2 58.8 19.6
0 204 165.1 66.7 24.47
1 129 142.6 30.6 15.05
0 46 99.6 16.7 16.83
0 162 172.8 64.1 21.47
1 223 158.9 52.5 20.79
0 73 114.5 20.5 15.64
0 144 143.2 57.04 27.82
1 136 147.8 34.1 15.61
1 25 84.6 11.6 16.21
0 110 151.3 36.5 15.94
0 187 184.6 62.9 18.46
0 182 180.1 100.1 30.86
1 57 106.8 19.1 16.75
1 37 94.1 14.9 16.83
1 184 163.8 56.6 21.1
0 111 141 42.8 21.53
0 162 158 57.8 23.15
1 173 166.2 82.4 29.83
0 81 130.8 25.1 14.67
0 130 165.9 38.9 14.13
1 65 123.4 35 22.98
0 154 159.2 42.3 16.69
1 48 105.3 16.6 14.97
0 60 107.4 17.7 15.34
1 219 155.4 55.8 23.11
1 196 160.5 47.8 18.56
0 161 153.9 46.7 19.72
1 146 152.8 52.8 22.61
1 147 149.1 37.3 16.78
0 175 163.2 58.3 21.89
1 129 139.9 31.8 16.25
0 127 141.9 30.7 15.25
0 174 171.7 94.4 32.02
0 146 157.2 59.9 24.24
0 173 176.5 64.1 20.58
0 27 89.8 12.1 15
0 85 121.3 27.3 18.55
0 186 150.4 51.1 22.59
0 104 121.2 19.9 13.55
1 121 155.3 52.3 21.68
1 144 163.6 89.3 33.36
1 73 115.7 20.1 15.02
0 91 131 33.8 19.7
1 143 154.1 39.1 16.47
0 164 158.3 49.2 19.63
1 53 107.2 19.1 16.62
0 226 183.5 97.8 29.04
0 201 177.4 69.6 22.12
1 225 149.6 50.7 22.65
0 155 157.9 79.3 31.81
0 117 139.1 35.6 18.4
0 208 187.8 74.5 21.12
1 212 140.9 46.2 23.27
1 197 167 52.1 18.68
1 238 159.6 65.3 25.64
1 177 162.1 51.2 19.49
1 198 162.6 63.3 23.94
0 57 109 20.7 17.42
1 105 133.6 27.94 15.65
1 137 149.2 37.3 16.76
0 227 177.2 102.4 32.61
0 227 180.7 96.3 29.49
1 30 89.8 13.9 17.24
1 202 161 62.9 24.27
1 74 112 19.5 15.55
0 223 175.5 84.9 27.56
1 139 154.3 47.2 19.82
0 119 151.9 51.5 22.32
1 83 130.2 28.1 16.58
0 146 167 65.1 23.34
0 188 159.3 47.1 18.56
0 219 185 80.9 23.64
1 144 160 49.9 19.49
1 228 156.2 57 23.36
0 72 111.7 17 13.63
1 119 130.1 27.2 16.07
1 214 164.6 73.9 27.28
1 27 86.4 12.4 16.61
1 149 156.2 54 22.13
0 197 177.4 63.1 20.05
1 203 152.7 52.4 22.47
0 85 123.6 24.1 15.78
0 45 100.5 16.6 16.44
1 210 154.7 46.5 19.43
1 37 91.9 11.6 13.73
0 100 132.8 27.5 15.59
1 207 163.5 57.7 21.58
0 157 149.3 39.3 17.63
1 110 130.9 23.9 13.95
0 30 89.1 12.1 15.24
0 208 171.8 57.7 19.55
1 179 160 59.3 23.16
1 132 149.2 46.4 20.84
0 90 129.4 26.8 16.01
1 222 159.9 71 27.77
1 33 90.2 11.6 14.26
1 232 147.4 71.8 33.05
0 123 137.9 35.2 18.51
1 222 162.8 53 20
1 155 159.9 78.7 30.78
0 197 171.4 61.8 21.04
0 60 110.7 17.1 13.95
0 235 174.9 76.7 25.07
0 120 132 45.3 26
0 159 154.9 62.9 26.21
1 220 157.5 65.2 26.28
1 180 145.7 58.7 27.65
1 127 153.9 39.6 16.72
1 163 156.4 71.6 29.27
1 125 132 33.7 19.34
1 201 159.5 77.6 30.5
0 160 162.9 52.4 19.75
1 205 167.3 58 20.72
0 42 100.3 17.4 17.3
1 204 166.8 54.4 19.55
0 152 158.4 59.6 23.75
1 186 150.2 50.6 22.43
0 189 169.8 70.2 24.35
1 33 93.5 15.5 17.73
1 216 163.1 47.2 17.74
0 65 109 21.7 18.26
0 40 98.7 18 18.48
1 106 132.1 44 25.21
1 143 160.1 51 19.9
1 143 158.6 54.7 21.75
1 212 162.5 102.5 38.82
0 239 165.8 57.8 21.03
0 85 124.2 26.9 17.44
1 127 149.6 54 24.13
1 167 158 49.4 19.79
0 197 189.3 80 22.32
1 31 90.1 11.2 13.8
0 118 137.7 30 15.82
0 28 94 13.3 15.05
1 110 131.7 27.7 15.97
1 141 153.6 39 16.53
1 199 152.9 51.4 21.99
1 203 149.1 62.7 28.2
0 177 179.9 70.8 21.88
0 32 89.9 15.4 19.05
1 106 147 64.7 29.94
0 27 87.6 14.8 19.29
0 163 168.1 64.3 22.75
0 47 98.9 15 15.34
1 202 148.3 49.7 22.6
0 116 138.6 36.1 18.79
0 220 182.1 89.8 27.08
0 109 139.7 44.2 22.65
0 154 148.4 41.8 18.98
0 200 171.6 84.1 28.56
0 103 130 29.7 17.57
1 207 151.1 50.2 21.99
1 49 102.1 15.5 14.87
0 133 147.8 39.1 17.9
1 84 116.8 21.9 16.05
1 219 161.8 52.5 20.05
1 230 163.7 73.8 27.54
1 118 135.2 32.5 17.78
0 149 150.5 56.3 24.86
0 174 178.3 60.6 19.06
0 229 186 81 23.41
1 158 153.1 43.7 18.64
0 164 152.1 40.24 17.39
0 84 124.5 33.1 21.35
0 88 126.1 40.5 25.47
1 40 94.1 14.1 15.92
0 28 91.8 14.1 16.73
0 192 170.9 56.74 19.43
1 133 152.9 48.2 20.62
0 143 157.7 36.5 14.68
0 159 169.1 87.5 30.6
1 230 160 76.5 29.88
1 102 131 36.1 21.04
1 136 162.5 55.1 20.87
0 57 107.8 19.7 16.95
0 97 127.5 34 20.92
0 123 149.4 53.7 24.06
0 169 160.3 65.44 25.47
1 199 161.1 59.8 23.04
1 216 171.4 89.6 30.5
1 81 122.3 20.8 13.91
0 219 169.6 92.2 32.05
1 119 138.9 32.9 17.05
0 210 181.3 92.9 28.26
0 202 178.9 94.9 29.65
0 60 112.8 19.8 15.56
0 119 140.3 69.9 35.51
1 147 142.6 27.2 13.38
1 155 171.2 53.3 18.19
0 165 177.5 69.8 22.15
1 195 159.1 54.2 21.41
0 94 123 24 15.86
1 151 150.2 55.2 24.47
0 165 170.3 106.4 36.69
1 208 158.4 55.2 22
1 216 159.2 45.34 17.89
0 187 175.6 75.5 24.48
0 201 190.3 121.3 33.5
0 210 187.7 120.3 34.15
0 76 111.6 21.8 17.5
0 192 158.9 58.5 23.17
0 156 168.6 67.5 23.75
0 202 179 61.6 19.23
0 126 139 46.6 24.12
0 183 172.3 48.5 16.34
0 155 157.6 43.5 17.51
0 61 109.4 16.6 13.87
1 48 90.2 13.3 16.35
0 38 97.6 14.7 15.43
1 189 156.9 45.8 18.6
0 209 166.9 84.5 30.34
0 189 169.9 60.7 21.03
1 182 166.3 78.9 28.53
0 132 146.1 48 22.49
1 135 140.1 27.9 14.21
1 79 117.1 22.2 16.19
1 198 154.4 50.2 21.06
0 135 142.8 36.5 17.9
1 41 101.2 17.1 16.7
1 182 157.9 59.3 23.78
0 72 113.5 18.2 14.13
0 203 176.8 59.9 19.16
0 213 177.7 64.3 20.36
1 233 156.2 43 17.62
1 179 168 51.6 18.28
0 197 178.3 76.2 23.97
1 231 144.1 53 25.52
0 76 123.3 24.4 16.05
1 96 130 27.9 16.51
0 49 99 15.5 15.81
0 69 118.7 23.5 16.68
0 226 175.1 74.5 24.3
0 40 93.8 15.4 17.5
0 41 95.3 13.6 14.97
0 163 166.5 55.5 20.02
0 33 87 12.6 16.65
0 200 178 70.9 22.38
0 60 108.2 18 15.38
0 169 171.4 50.7 17.26
1 239 164.9 56.3 20.7
1 219 163.2 88.4 33.19
1 196 170.4 52.8 18.18
1 38 92.9 12.3 14.25
0 60 112.9 21.8 17.1
1 71 116.3 21 15.53
0 180 187.8 67.7 19.2
1 37 102.8 16.9 15.99
1 171 157.9 58.5 23.46
0 49 100.8 18.3 18.01
1 195 155.5 54.6 22.58
0 133 149.4 55.3 24.78
1 119 152.4 52 22.39
0 237 169.4 70.7 24.64
0 196 171.1 61.8 21.11
1 231 162.3 52.4 19.89
1 91 124.5 26.6 17.16
1 238 170.2 117.6 40.6
1 234 158.9 66.8 26.46
0 135 160.9 50.2 19.39
1 157 160.4 61.9 24.06
0 42 94.9 15.2 16.88
0 205 185.5 79.4 23.07
1 230 164.9 71.4 26.26
1 116 131.9 26.7 15.35
0 106 142.2 52.5 25.96
1 139 151.8 45.9 19.92
0 150 139.8 37.6 19.24
1 147 138.3 35.5 18.56
0 206 173 66.4 22.19
0 164 160.8 52.8 20.42
1 77 115.1 17.4 13.13
1 125 148.6 39.94 18.09
1 178 158.8 51.6 20.46
1 186 162.5 83.2 31.51
1 68 111.2 18.2 14.72
1 226 157.7 64.8 26.06
0 50 104.5 20 18.31
0 203 174.2 138.8 45.74
1 57 109.1 18.8 15.79
0 177 171.6 49 16.64
1 208 164.4 53.4 19.76
1 102 127.9 27.7 16.93
1 224 147.7 89.8 41.16
0 163 159.5 61.9 24.33
0 215 174.8 73 23.89
0 26 87.8 12 15.57
0 24 82.1 11.5 17.06
0 107 134.5 34.4 19.02
0 30 90.3 14.6 17.91
0 79 119.4 21.8 15.29
0 86 123.8 29.8 19.44
0 239 161.8 92.5 35.33
0 86 123.9 23.6 15.37
0 138 144.1 28.2 13.58
1 238 160.6 69.6 26.98
0 78 111.1 18.1 14.66
1 110 135.6 42.7 23.22
0 35 95.1 14.5 16.03
1 92 134.3 31.3 17.35
0 180 181.7 125.1 37.89
1 221 159.8 49.6 19.42
1 154 163.4 50.8 19.03
0 199 169.7 68.6 23.82
1 227 158.2 70.4 28.13
1 238 155.6 51.5 21.27
1 240 170.9 94.4 32.32
0 226 162 58.3 22.21
1 164 168.7 104.6 36.75
0 153 150.3 35.6 15.76
1 151 161.6 51.9 19.87
1 149 149.9 41.2 18.34
0 83 123.2 33.7 22.2
0 75 118.2 21.2 15.17
0 74 116.8 34 24.92
0 148 165.2 98.9 36.24
0 152 154.3 56 23.52
1 34 93.8 14.5 16.48
0 105 132.3 26.1 14.91
1 117 133.2 27.4 15.44
1 72 116.4 24.4 18.01
1 147 157.2 57.6 23.31
0 214 178.8 94.7 29.62
1 92 124.5 25.6 16.52
0 104 132.6 33.7 19.17
1 114 134.8 27.3 15.02
0 239 178.4 72.3 22.72
0 109 136.8 29.6 15.82
1 231 167 83.6 29.98
1 96 114 21.8 16.77
0 33 100.5 17.7 17.52
1 222 156.9 43.4 17.63
0 166 159.1 69.7 27.54
1 92 120.4 16.7 11.52
1 33 91.9 11.2 13.26
0 175 167.2 51.7 18.49
0 218 181 78.4 23.93
0 143 152.7 57.3 24.57
1 134 144.8 43.7 20.84
1 80 125.8 36.1 22.81
0 115 143.9 46.8 22.6
1 198 154.2 55 23.13
0 75 122.6 22.2 14.77
0 198 172.7 66.8 22.4
0 138 147 41 18.97
0 194 175.9 64.8 20.94
1 236 153.6 70 29.67
1 98 136.9 32.5 17.34
1 105 130.1 40.3 23.81
1 228 171.8 60.3 20.43
0 80 124.4 20.7 13.38
1 74 124.7 34.9 22.44
1 196 158.5 62.74 24.97
1 146 153.5 42.4 17.99
1 58 116.8 19.7 14.44
1 154 151.6 66.4 28.89
0 118 139.3 31.8 16.39
0 200 166 106.6 38.68
0 235 181.9 97 29.32
1 161 160.9 83.4 32.21
1 219 158.4 73 29.09
1 48 102.6 14.7 13.96
0 229 172.8 59 19.76
0 201 177.9 79 24.96
1 167 164.5 68.9 25.46
1 58 106.2 19.6 17.38
0 178 161.1 46.5 17.92
0 167 163.6 78.8 29.44
0 47 105.9 17.1 15.25
1 230 163.4 92.2 34.53
1 171 175.8 76.1 24.62
1 68 116.4 25.7 18.97
1 235 156.9 63.1 25.63
1 147 160.5 59.5 23.1
1 235 157.5 53.1 21.41
0 71 109.4 20.8 17.38
1 41 96.2 15.4 16.64
1 102 126.3 25.3 15.86
0 152 152.9 53.84 23.03
1 128 150.1 40.6 18.02
0 173 155.1 51.4 21.37
1 180 147.6 44.8 20.56
1 182 158.2 47.4 18.94
0 176 173.7 57.9 19.19
0 153 161.5 70.64 27.08
0 197 166 62.3 22.61
0 93 136.1 30.2 16.3
0 156 148.2 46.2 21.04
1 169 156.2 101.8 41.72
0 50 113.1 18.7 14.62
0 204 174.4 59.5 19.56
1 146 153 66.6 28.45
0 145 149.5 37.54 16.8
0 145 157.4 57.5 23.21
0 157 159.2 44.5 17.56
1 164 159.5 41.9 16.47
0 215 171.7 78.1 26.49
1 34 104.6 19.3 17.64
0 36 101.5 17.9 17.37
1 223 173.1 112 37.38
0 174 177.5 86.2 27.36
0 136 150.1 59.9 26.59
0 154 160.9 56.9 21.98
1 166 159.6 44.9 17.63
0 80 121.5 20.9 14.16
0 130 137.8 29.9 15.75
0 160 172.6 85.7 28.77
1 176 171.3 72.2 24.6
0 208 161.9 53.34 20.35
1 224 164.9 89.8 33.02
0 223 172 68.7 23.22
1 96 131 34.1 19.87
0 143 142.5 33.9 16.69
0 231 175 68.6 22.4
1 209 169.8 65.9 22.86
1 89 122.7 23.4 15.54
0 95 131.9 37.9 21.78
1 225 156.1 49.8 20.44
